"Farm","cowid","birth_date","ear_tag_id"
13733,38217,2022-09-03,"840003258675558"
13733,38218,2022-09-03,"840003258675559"
13733,38219,2022-09-03,"840003258675560"
13733,38220,2022-09-03,"840003258675561"
13733,38221,2022-09-03,"840003258675562"
13733,38225,2022-09-03,"840003258675566"
13733,38226,2022-09-03,"840003258675567"
13733,38228,2022-09-03,"840003258675569"
13733,38229,2022-09-03,"840003258675570"
13733,38231,2022-09-03,"840003258675572"
13733,38232,2022-09-03,"840003258675573"
13733,38233,2022-09-04,"840003258675574"
13733,38234,2022-09-04,"840003258675575"
13733,38236,2022-09-04,"840003258675577"
13733,38237,2022-09-04,"840003258675578"
13733,38238,2022-09-04,"840003258675579"
13733,38239,2022-09-04,"840003258675580"
13733,38240,2022-09-04,"840003258675581"
13733,38241,2022-09-04,"840003258675582"
13733,38242,2022-09-04,"840003258675583"
13733,38243,2022-09-04,"840003258675584"
13733,38244,2022-09-04,"840003258675585"
13733,38245,2022-09-04,"840003258675586"
13733,38246,2022-09-05,"840003258675587"
13733,38247,2022-09-05,"840003258675588"
13733,38248,2022-09-05,"840003258675589"
13733,38250,2022-09-05,"840003258675591"
13733,38251,2022-09-05,"840003258675592"
13733,38252,2022-09-05,"840003258675593"
13733,38254,2022-09-05,"840003258675595"
13733,38255,2022-09-05,"840003258675596"
13733,38256,2022-09-05,"840003258675597"
13733,38257,2022-09-05,"840003258675598"
13733,38258,2022-09-05,"840003258675599"
13733,38260,2022-09-05,"840003258675601"
13733,38261,2022-09-05,"840003258675602"
13733,38262,2022-09-05,"840003258675603"
13733,38263,2022-09-06,"840003258675604"
13733,38266,2022-09-06,"840003258675607"
13733,38267,2022-09-06,"840003258675608"
13733,38268,2022-09-06,"840003258675609"
13733,38269,2022-09-06,"840003258675610"
13733,38270,2022-09-06,"840003258675611"
13733,38272,2022-09-06,"840003258675613"
13733,38273,2022-09-06,"840003258675614"
13733,38274,2022-09-06,"840003258675615"
13733,38275,2022-09-06,"840003258675616"
13733,38276,2022-09-06,"840003258675617"
13733,38277,2022-09-06,"840003258675618"
13733,38278,2022-09-06,"840003258675619"
13733,38279,2022-09-06,"840003258675620"
13733,38280,2022-09-07,"840003258675621"
13733,38281,2022-09-07,"840003258675622"
13733,38284,2022-09-07,"840003258675625"
13733,38286,2022-09-07,"840003258675627"
13733,38287,2022-09-07,"840003258675628"
13733,38288,2022-09-07,"840003258675629"
13733,38290,2022-09-07,"840003258675631"
13733,38291,2022-09-07,"840003258675632"
13733,38292,2022-09-07,"840003258675633"
13733,38293,2022-09-07,"840003258675634"
13733,38294,2022-09-07,"840003258675635"
13733,38295,2022-09-07,"840003258675636"
13733,38296,2022-09-07,"840003258675637"
13733,38297,2022-09-07,"840003258675638"
13733,38299,2022-09-08,"840003258675640"
13733,38300,2022-09-08,"840003258675641"
13733,38301,2022-09-08,"840003258675642"
13733,38303,2022-09-08,"840003258675644"
13733,38304,2022-09-08,"840003258675645"
13733,38305,2022-09-08,"840003258675646"
13733,38306,2022-09-08,"840003258675647"
13733,38307,2022-09-08,"840003258675648"
13733,38308,2022-09-08,"840003258675649"
13733,38309,2022-09-08,"840003258675650"
13733,38310,2022-09-08,"840003258675651"
13733,38311,2022-09-08,"840003258675652"
13733,38312,2022-09-08,"840003258675653"
13733,38313,2022-09-09,"840003258675654"
13733,38314,2022-09-08,"840003258675655"
13733,38315,2022-09-08,"840003258675656"
13733,38316,2022-09-09,"840003258675657"
13733,38317,2022-09-09,"840003258675658"
13733,38319,2022-09-09,"840003258675660"
13733,38320,2022-09-09,"840003258675661"
13733,38321,2022-09-09,"840003258675662"
13733,38322,2022-09-09,"840003258675663"
13733,38324,2022-09-09,"840003258675665"
13733,38325,2022-09-09,"840003258675666"
13733,38327,2022-09-09,"840003258675668"
13733,38329,2022-09-09,"840003258675670"
13733,38330,2022-09-09,"840003258675671"
13733,38332,2022-09-09,"840003258675673"
13733,38333,2022-09-09,"840003258675674"
13733,38334,2022-09-09,"840003258675675"
13733,38335,2022-09-09,"840003258675676"
13733,38336,2022-09-09,"840003258675677"
13733,38337,2022-09-10,"840003258675678"
13733,38338,2022-09-10,"840003258675679"
13733,38342,2022-09-10,"840003258675683"
13733,38343,2022-09-10,"840003258675684"
13733,38344,2022-09-10,"840003258675685"
13733,38345,2022-09-10,"840003258675686"
13733,38346,2022-09-10,"840003258675687"
13733,38347,2022-09-10,"840003258675688"
13733,38348,2022-09-11,"840003258675689"
13733,38349,2022-09-11,"840003258675690"
13733,38350,2022-09-11,"840003258675691"
13733,38351,2022-09-11,"840003258675692"
13733,38353,2022-09-11,"840003258675694"
13733,38355,2022-09-11,"840003258675696"
13733,38356,2022-09-11,"840003258675697"
13733,38357,2022-09-11,"840003258675698"
13733,38358,2022-09-11,"840003258675699"
13733,38359,2022-09-11,"840003258675700"
13733,38360,2022-09-11,"840003258675701"
13733,38362,2022-09-11,"840003258675703"
13733,38364,2022-09-11,"840003258675705"
13733,38366,2022-09-11,"840003258675707"
13733,38367,2022-09-11,"840003258675708"
13733,38368,2022-09-11,"840003258675709"
13733,38369,2022-09-11,"840003258675710"
13733,38370,2022-09-11,"840003258675711"
13733,38371,2022-09-11,"840003258675712"
13733,38372,2022-09-11,"840003258675713"
13733,38374,2022-09-12,"840003258675715"
13733,38375,2022-09-12,"840003258675716"
13733,38376,2022-09-12,"840003258675717"
13733,38377,2022-09-12,"840003258675718"
13733,38379,2022-09-12,"840003258675720"
13733,38380,2022-09-12,"840003258675721"
13733,38381,2022-09-12,"840003258675722"
13733,38382,2022-09-12,"840003258675723"
13733,38384,2022-09-12,"840003258675725"
13733,38385,2022-09-12,"840003258675726"
13733,38386,2022-09-12,"840003258675727"
13733,38387,2022-09-12,"840003258675728"
13733,38389,2022-09-12,"840003258675730"
13733,38390,2022-09-12,"840003258675731"
13733,38391,2022-09-12,"840003258675732"
13733,38392,2022-09-12,"840003258675733"
13733,38393,2022-09-13,"840003258675734"
13733,38394,2022-09-13,"840003258675735"
13733,38395,2022-09-13,"840003258675736"
13733,38396,2022-09-13,"840003258675737"
13733,38397,2022-09-13,"840003258675738"
13733,38398,2022-09-13,"840003258675739"
13733,38399,2022-09-13,"840003258675740"
13733,38400,2022-09-13,"840003258675741"
13733,38402,2022-09-13,"840003258675743"
13733,38403,2022-09-13,"840003258675744"
13733,38404,2022-09-13,"840003258675745"
13733,38405,2022-09-14,"840003258675746"
13733,38406,2022-09-14,"840003258675747"
13733,38407,2022-09-14,"840003258675748"
13733,38408,2022-09-14,"840003258675749"
13733,38409,2022-09-14,"840003258675750"
13733,38410,2022-09-14,"840003258675751"
13733,38411,2022-09-14,"840003258675752"
13733,38412,2022-09-14,"840003258675753"
13733,38413,2022-09-14,"840003258675754"
13733,38414,2022-09-14,"840003258675755"
13733,38416,2022-09-15,"840003258675757"
13733,38417,2022-09-15,"840003258675758"
13733,38418,2022-09-15,"840003258675759"
13733,38419,2022-09-15,"840003258675760"
13733,38420,2022-09-15,"840003258675761"
13733,38421,2022-09-15,"840003258675762"
13733,38423,2022-09-15,"840003258675764"
13733,38424,2022-09-15,"840003258675765"
13733,38425,2022-09-16,"840003258675766"
13733,38428,2022-09-16,"840003258675769"
13733,38429,2022-09-16,"840003258675770"
13733,38431,2022-09-16,"840003258675772"
13733,38432,2022-09-16,"840003258675773"
13733,38433,2022-09-16,"840003258675774"
13733,38436,2022-09-17,"840003258675777"
13733,38437,2022-09-17,"840003258675778"
13733,38439,2022-09-17,"840003258675780"
13733,38440,2022-09-17,"840003258675781"
13733,38441,2022-09-17,"840003258675782"
13733,38442,2022-09-17,"840003258675783"
13733,38444,2022-09-17,"840003258675785"
13733,38445,2022-09-17,"840003258675786"
13733,38446,2022-09-17,"840003258675787"
13733,38447,2022-09-17,"840003258675788"
13733,38448,2022-09-17,"840003258675789"
13733,38450,2022-09-17,"840003229903314"
13733,38451,2022-09-17,"840003258675792"
13733,38455,2022-09-17,"840003258675796"
13733,38457,2022-09-18,"840003258675798"
13733,38458,2022-09-18,"840003258675799"
13733,38459,2022-09-18,"840003258675800"
13733,38460,2022-09-18,"840003258675801"
13733,38461,2022-09-18,"840003258675802"
13733,38462,2022-09-18,"840003258675803"
13733,38464,2022-09-18,"840003258675805"
13733,38465,2022-09-18,"840003258675806"
13733,38466,2022-09-18,"840003258675807"
13733,38467,2022-09-18,"840003258675808"
13733,38468,2022-09-18,"840003258675809"
13733,38469,2022-09-18,"840003258675810"
13733,38470,2022-09-18,"840003258675811"
13733,38471,2022-09-18,"840003258675812"
13733,38472,2022-09-18,"840003258675813"
13733,38474,2022-09-18,"840003258675815"
13733,38476,2022-09-18,"840003258675817"
13733,38477,2022-09-19,"840003258675818"
13733,38480,2022-09-19,"840003258675821"
13733,38482,2022-09-19,"840003258675823"
13733,38483,2022-09-19,"840003258675824"
13733,38484,2022-09-19,"840003258675825"
13733,38488,2022-09-19,"840003258675829"
13733,38489,2022-09-19,"840003258675830"
13733,38490,2022-09-19,"840003258675831"
13733,38493,2022-09-19,"840003258675834"
13733,38494,2022-09-19,"840003258675835"
13733,38495,2022-09-20,"840003229903161"
13733,38496,2022-09-20,"840003258675837"
13733,38497,2022-09-20,"840003258675838"
13733,38498,2022-09-20,"840003258675839"
13733,38500,2022-09-20,"840003258675841"
13733,38501,2022-09-20,"840003258675842"
13733,38502,2022-09-20,"840003258675843"
13733,38503,2022-09-20,"840003258675844"
13733,38504,2022-09-20,"840003258675845"
13733,38505,2022-09-20,"840003258675846"
13733,38506,2022-09-21,"840003258675847"
13733,38507,2022-09-21,"840003258675848"
13733,38508,2022-09-21,"840003258675849"
13733,38509,2022-09-21,"840003258675850"
13733,38510,2022-09-21,"840003258675851"
13733,38511,2022-09-21,"840003258675852"
13733,38512,2022-09-21,"840003258675853"
13733,38513,2022-09-21,"840003258675854"
13733,38514,2022-09-21,"840003258675855"
13733,38515,2022-09-21,"840003258675856"
13733,38516,2022-09-22,"840003258675857"
13733,38519,2022-09-21,"840003258675860"
13733,38520,2022-09-21,"840003258675861"
13733,38521,2022-09-21,"840003258675862"
13733,38522,2022-09-21,"840003258675863"
13733,38523,2022-09-21,"840003258675864"
13733,38524,2022-09-21,"840003258675865"
13733,38525,2022-09-21,"840003258675866"
13733,38526,2022-09-21,"840003258675867"
13733,38527,2022-09-22,"840003258675868"
13733,38528,2022-09-22,"840003258675869"
13733,38530,2022-09-22,"840003258675871"
13733,38531,2022-09-22,"840003229901399"
13733,38532,2022-09-22,"840003258675873"
13733,38533,2022-09-22,"840003258675874"
13733,38534,2022-09-22,"840003258675875"
13733,38535,2022-09-22,"840003258675876"
13733,38537,2022-09-22,"840003258675878"
13733,38538,2022-09-22,"840003258675879"
13733,38539,2022-09-22,"840003229902110"
13733,38541,2022-09-22,"840003258675882"
13733,38542,2022-09-22,"840003258675883"
13733,38543,2022-09-22,"840003258675884"
13733,38546,2022-09-23,"840003258675887"
13733,38547,2022-09-23,"840003258675888"
13733,38550,2022-09-23,"840003258675891"
13733,38551,2022-09-23,"840003258675892"
13733,38552,2022-09-23,"840003258675893"
13733,38553,2022-09-23,"840003258675894"
13733,38554,2022-09-23,"840003258675895"
13733,38555,2022-09-23,"840003258675896"
13733,38556,2022-09-23,"840003258675897"
13733,38557,2022-09-23,"840003258675898"
13733,38559,2022-09-24,"840003258675900"
13733,38560,2022-09-24,"840003258675901"
13733,38561,2022-09-24,"840003258675902"
13733,38562,2022-09-24,"840003258675903"
13733,38563,2022-09-24,"840003258675904"
13733,38564,2022-09-24,"840003258675905"
13733,38566,2022-09-24,"840003258675907"
13733,38567,2022-09-24,"840003258675908"
13733,38568,2022-09-24,"840003258675909"
13733,38569,2022-09-24,"840003258675910"
13733,38570,2022-09-24,"840003258675911"
13733,38571,2022-09-25,"840003258675912"
13733,38572,2022-09-25,"840003258675913"
13733,38574,2022-09-25,"840003258675915"
13733,38575,2022-09-25,"840003258675916"
13733,38576,2022-09-25,"840003258675917"
13733,38577,2022-09-25,"840003258675918"
13733,38578,2022-09-25,"840003258675919"
13733,38580,2022-09-25,"840003258675921"
13733,38581,2022-09-25,"840003258675922"
13733,38582,2022-09-25,"840003258675923"
13733,38584,2022-09-26,"840003258675925"
13733,38585,2022-09-26,"840003229902015"
13733,38587,2022-09-26,"840003258675928"
13733,38588,2022-09-26,"840003258675929"
13733,38589,2022-09-26,"840003258675930"
13733,38591,2022-09-26,"840003258675932"
13733,38592,2022-09-26,"840003258675933"
13733,38593,2022-09-26,"840003258675934"
13733,38594,2022-09-26,"840003258675935"
13733,38597,2022-09-26,"840003258675938"
13733,38598,2022-09-26,"840003258675939"
13733,38600,2022-09-26,"840003258675941"
13733,38602,2022-09-26,"840003258675943"
13733,38604,2022-09-26,"840003258675945"
13733,38605,2022-09-27,"840003258675946"
13733,38606,2022-09-27,"840003258675947"
13733,38607,2022-09-27,"840003258675948"
13733,38608,2022-09-27,"840003258675949"
13733,38609,2022-09-27,"840003258675950"
13733,38611,2022-09-27,"840003258675952"
13733,38612,2022-09-27,"840003258675953"
13733,38613,2022-09-27,"840003258675954"
13733,38614,2022-09-27,"840003258675955"
13733,38615,2022-09-27,"840003258675956"
13733,38616,2022-09-27,"840003258675957"
13733,38617,2022-09-27,"840003258675958"
13733,38618,2022-09-27,"840003258675959"
13733,38620,2022-09-27,"840003258675961"
13733,38621,2022-09-27,"840003258675962"
13733,38622,2022-09-27,"840003258675963"
13733,38625,2022-09-28,"840003258675966"
13733,38627,2022-09-28,"840003258675968"
13733,38628,2022-09-28,"840003258675969"
13733,38629,2022-09-28,"840003258675970"
13733,38631,2022-09-28,"840003258675972"
13733,38632,2022-09-28,"840003258675973"
13733,38633,2022-09-28,"840003258675974"
13733,38634,2022-09-28,"840003258675975"
13733,38635,2022-09-28,"840003258675976"
13733,38637,2022-09-28,"840003258675978"
13733,38638,2022-09-28,"840003258675979"
13733,38639,2022-09-28,"840003258675980"
13733,38641,2022-09-28,"840003258675982"
13733,38642,2022-09-29,"840003258675983"
13733,38643,2022-09-29,"840003258675984"
13733,38645,2022-09-29,"840003258675986"
13733,38646,2022-09-29,"840003258675987"
13733,38647,2022-09-29,"840003258675988"
13733,38648,2022-09-29,"840003258675989"
13733,38649,2022-09-29,"840003258675990"
13733,38650,2022-09-29,"840003258675991"
13733,38651,2022-09-29,"840003258675992"
13733,38652,2022-09-29,"840003258675993"
13733,38653,2022-09-29,"840003258675994"
13733,38654,2022-09-29,"840003258675995"
13733,38655,2022-09-29,"840003258675996"
13733,38656,2022-09-29,"840003258675997"
13733,38657,2022-09-29,"840003258675998"
13733,38658,2022-09-30,"840003258675999"
13733,38660,2022-09-30,"840003258676001"
13733,38661,2022-09-30,"840003258676002"
13733,38662,2022-09-30,"840003258676003"
13733,38663,2022-09-30,"840003258676004"
13733,38664,2022-09-30,"840003258676005"
13733,38665,2022-09-30,"840003258676006"
13733,38666,2022-09-30,"840003258676007"
13733,38668,2022-09-30,"840003258676009"
13733,38669,2022-09-30,"840003258676010"
13733,38671,2022-10-01,"840003258676012"
13733,38672,2022-10-01,"840003258676013"
13733,38673,2022-10-01,"840003258676014"
13733,38674,2022-10-01,"840003258676015"
13733,38676,2022-10-01,"840003258676017"
13733,38677,2022-10-01,"840003258676018"
13733,38678,2022-10-01,"840003258676019"
13733,38679,2022-10-01,"840003258676020"
13733,38680,2022-10-01,"840003258676021"
13733,38681,2022-10-01,"840003258676022"
13733,38682,2022-10-01,"840003258676023"
13733,38683,2022-10-01,"840003258676024"
13733,38684,2022-10-01,"840003258676025"
13733,38685,2022-10-01,"840003258676026"
13733,38686,2022-10-01,"840003258676027"
13733,38688,2022-10-01,"840003258676029"
13733,38691,2022-10-01,"840003258676032"
13733,38693,2022-10-01,"840003258676034"
13733,38694,2022-10-02,"840003258676035"
13733,38695,2022-10-02,"840003258676036"
13733,38697,2022-10-02,"840003258676038"
13733,38698,2022-10-02,"840003258676039"
13733,38699,2022-10-02,"840003258676040"
13733,38700,2022-10-02,"840003258676041"
13733,38702,2022-10-02,"840003258676043"
13733,38706,2022-10-02,"840003258676047"
13733,38708,2022-10-02,"840003258676049"
13733,38709,2022-10-02,"840003258676050"
13733,38710,2022-10-02,"840003258676051"
13733,38711,2022-10-02,"840003258676052"
13733,38712,2022-10-02,"840003258676053"
13733,38715,2022-10-02,"840003258676056"
13733,38716,2022-10-02,"840003258676057"
13733,38718,2022-10-03,"840003258676059"
13733,38719,2022-10-03,"840003258676060"
13733,38720,2022-10-03,"840003258676061"
13733,38721,2022-10-03,"840003258676062"
13733,38722,2022-10-03,"840003258676063"
13733,38723,2022-10-03,"840003258676064"
13733,38724,2022-10-03,"840003258676065"
13733,38725,2022-10-03,"840003258676066"
13733,38726,2022-10-03,"840003258676067"
13733,38727,2022-10-03,"840003258676068"
13733,38728,2022-10-03,"840003258676069"
13733,38729,2022-10-04,"840003258676070"
13733,38730,2022-10-04,"840003258676071"
13733,38731,2022-10-04,"840003258676072"
13733,38732,2022-10-04,"840003258676073"
13733,38733,2022-10-04,"840003258676074"
13733,38734,2022-10-04,"840003258676075"
13733,38735,2022-10-04,"840003258676076"
13733,38736,2022-10-04,"840003258676077"
13733,38738,2022-10-04,"840003258676079"
13733,38739,2022-10-04,"840003258676080"
13733,38740,2022-10-04,"840003258676081"
13733,38741,2022-10-05,"840003258676082"
13733,38742,2022-10-05,"840003258676083"
13733,38743,2022-10-05,"840003258676084"
13733,38744,2022-10-05,"840003258676085"
13733,38745,2022-10-05,"840003258676086"
13733,38746,2022-10-05,"840003258676087"
13733,38747,2022-10-05,"840003258676088"
13733,38748,2022-10-05,"840003258676089"
13733,38749,2022-10-05,"840003258676090"
13733,38750,2022-10-05,"840003258676091"
13733,38751,2022-10-05,"840003258676092"
13733,38752,2022-10-05,"840003258676093"
13733,38753,2022-10-05,"840003258676094"
13733,38754,2022-10-05,"840003258676095"
13733,38757,2022-10-05,"840003258676098"
13733,38759,2022-10-06,"840003258676100"
13733,38760,2022-10-06,"840003258676101"
13733,38761,2022-10-06,"840003258676102"
13733,38762,2022-10-06,"840003258676103"
13733,38763,2022-10-06,"840003258676104"
13733,38764,2022-10-06,"840003258676105"
13733,38765,2022-10-06,"840003258676106"
13733,38766,2022-10-06,"840003258676107"
13733,38767,2022-10-06,"840003258676108"
13733,38768,2022-10-06,"840003258676109"
13733,38769,2022-10-06,"840003258676110"
13733,38771,2022-10-06,"840003258676112"
13733,38772,2022-10-06,"840003258676113"
13733,38774,2022-10-06,"840003258676115"
13733,38775,2022-10-06,"840003258676116"
13733,38777,2022-10-07,"840003258676118"
13733,38778,2022-10-07,"840003258676119"
13733,38779,2022-10-07,"840003258676120"
13733,38780,2022-10-07,"840003258676121"
13733,38781,2022-10-07,"840003258676122"
13733,38782,2022-10-07,"840003258676123"
13733,38783,2022-10-07,"840003258676124"
13733,38784,2022-10-07,"840003258676125"
13733,38785,2022-10-07,"840003258676126"
13733,38786,2022-10-07,"840003258676127"
13733,38787,2022-10-07,"840003258676128"
13733,38788,2022-10-08,"840003258676129"
13733,38789,2022-10-08,"840003258676130"
13733,38790,2022-10-08,"840003258676131"
13733,38791,2022-10-08,"840003258676132"
13733,38793,2022-10-08,"840003258676134"
13733,38794,2022-10-08,"840003258676135"
13733,38795,2022-10-08,"840003258676136"
13733,38796,2022-10-08,"840003258676137"
13733,38797,2022-10-08,"840003258676138"
13733,38798,2022-10-08,"840003258676139"
13733,38799,2022-10-08,"840003258676140"
13733,38800,2022-10-09,"840003258676141"
13733,38801,2022-10-09,"840003258676142"
13733,38802,2022-10-09,"840003258676143"
13733,38803,2022-10-09,"840003258676144"
13733,38804,2022-10-09,"840003258676145"
13733,38805,2022-10-09,"840003258676146"
13733,38806,2022-10-09,"840003258676147"
13733,38807,2022-10-09,"840003258676148"
13733,38808,2022-10-09,"840003258676149"
13733,38809,2022-10-09,"840003258676150"
13733,38811,2022-10-09,"840003258676152"
13733,38812,2022-10-09,"840003258676153"
13733,38813,2022-10-09,"840003258676154"
13733,38814,2022-10-09,"840003258676155"
13733,38815,2022-10-09,"840003258676156"
13733,38816,2022-10-10,"840003258676157"
13733,38817,2022-10-10,"840003258676158"
13733,38818,2022-10-10,"840003258676159"
13733,38819,2022-10-10,"840003258676160"
13733,38820,2022-10-10,"840003258676161"
13733,38821,2022-10-10,"840003258676162"
13733,38822,2022-10-10,"840003258676163"
13733,38823,2022-10-10,"840003258676164"
13733,38824,2022-10-10,"840003258676165"
13733,38825,2022-10-10,"840003258676166"
13733,38826,2022-10-11,"840003258676167"
13733,38828,2022-10-11,"840003258676169"
13733,38829,2022-10-11,"840003258676170"
13733,38830,2022-10-11,"840003258676171"
13733,38831,2022-10-11,"840003258676172"
13733,38832,2022-10-11,"840003258676173"
13733,38833,2022-10-11,"840003258676174"
13733,38834,2022-10-11,"840003258676175"
13733,38837,2022-10-12,"840003258676178"
13733,38838,2022-10-12,"840003258676179"
13733,38839,2022-10-12,"840003258676180"
13733,38840,2022-10-12,"840003258676181"
13733,38841,2022-10-12,"840003258676182"
13733,38842,2022-10-12,"840003258676183"
13733,38843,2022-10-12,"840003258676184"
13733,38844,2022-10-12,"840003258676185"
13733,38845,2022-10-12,"840003258676186"
13733,38846,2022-10-12,"840003258676187"
13733,38847,2022-10-12,"840003258676188"
13733,38849,2022-10-13,"840003258676190"
13733,38851,2022-10-13,"840003258676192"
13733,38852,2022-10-13,"840003258676193"
13733,38853,2022-10-13,"840003258676194"
13733,38854,2022-10-13,"840003258676195"
13733,38856,2022-10-13,"840003258676197"
13733,38858,2022-10-13,"840003258676199"
13733,38860,2022-10-14,"840003258676201"
13733,38861,2022-10-14,"840003258676202"
13733,38862,2022-10-14,"840003258676203"
13733,38863,2022-10-14,"840003258676204"
13733,38864,2022-10-14,"840003258676205"
13733,38865,2022-10-14,"840003258676206"
13733,38867,2022-10-14,"840003258676208"
13733,38868,2022-10-14,"840003258676209"
13733,38869,2022-10-14,"840003258676210"
13733,38870,2022-10-14,"840003258676211"
13733,38872,2022-10-14,"840003258676213"
13733,38874,2022-10-15,"840003258676215"
13733,38875,2022-10-15,"840003258676216"
13733,38876,2022-10-15,"840003258676217"
13733,38877,2022-10-15,"840003258676218"
13733,38878,2022-10-15,"840003258676219"
13733,38879,2022-10-15,"840003258676220"
13733,38880,2022-10-15,"840003258676221"
13733,38881,2022-10-15,"840003258676222"
13733,38883,2022-10-15,"840003258676224"
13733,38884,2022-10-15,"840003258676225"
13733,38885,2022-10-15,"840003258676226"
13733,38886,2022-10-16,"840003258676227"
13733,38887,2022-10-16,"840003258676228"
13733,38888,2022-10-16,"840003258676229"
13733,38889,2022-10-16,"840003258676230"
13733,38890,2022-10-16,"840003258676231"
13733,38891,2022-10-16,"840003258676232"
13733,38892,2022-10-16,"840003258676233"
13733,38895,2022-10-17,"840003258676236"
13733,38897,2022-10-17,"840003258676238"
13733,38898,2022-10-17,"840003258676239"
13733,38899,2022-10-17,"840003258676240"
13733,38900,2022-10-17,"840003258676241"
13733,38901,2022-10-17,"840003247114511"
13733,38902,2022-10-17,"840003258676243"
13733,38904,2022-10-17,"840003258676245"
13733,38905,2022-10-17,"840003258676246"
13733,38908,2022-10-18,"840003258676249"
13733,38909,2022-10-18,"840003258676250"
13733,38911,2022-10-18,"840003258676252"
13733,38912,2022-10-18,"840003258676253"
13733,38914,2022-10-18,"840003258676255"
13733,38915,2022-10-18,"840003258676256"
13733,38916,2022-10-18,"840003258676257"
13733,38917,2022-10-18,"840003258676258"
13733,38919,2022-10-18,"840003258676260"
13733,38920,2022-10-18,"840003258676261"
13733,38922,2022-10-18,"840003258676263"
13733,38926,2022-10-19,"840003258676267"
13733,38927,2022-10-19,"840003258676268"
13733,38928,2022-10-19,"840003258676269"
13733,38930,2022-10-19,"840003258676271"
13733,38931,2022-10-19,"840003258676272"
13733,38932,2022-10-19,"840003258676273"
13733,38933,2022-10-19,"840003258676274"
13733,38934,2022-10-19,"840003258676275"
13733,38935,2022-10-19,"840003258676276"
13733,38936,2022-10-19,"840003258676277"
13733,38937,2022-10-19,"840003258676278"
13733,38938,2022-10-19,"840003258676279"
13733,38939,2022-10-19,"840003258676280"
13733,38940,2022-10-20,"840003258676281"
13733,38941,2022-10-20,"840003258676282"
13733,38942,2022-10-20,"840003258676283"
13733,38943,2022-10-20,"840003258676284"
13733,38944,2022-10-20,"840003258676285"
13733,38945,2022-10-20,"840003258676286"
13733,38946,2022-10-20,"840003258676287"
13733,38947,2022-10-20,"840003258676288"
13733,38948,2022-10-20,"840003258676289"
13733,38949,2022-10-20,"840003258676290"
13733,38950,2022-10-20,"840003258676291"
13733,38951,2022-10-20,"840003258676292"
13733,38952,2022-10-20,"840003258676293"
13733,38953,2022-10-20,"840003258676294"
13733,38954,2022-10-21,"840003258676295"
13733,38956,2022-10-21,"840003258676297"
13733,38957,2022-10-21,"840003258676298"
13733,38959,2022-10-21,"840003258676300"
13733,38960,2022-10-21,"840003258676301"
13733,38961,2022-10-21,"840003258676302"
13733,38962,2022-10-21,"840003258676303"
13733,38963,2022-10-21,"840003258676304"
13733,38964,2022-10-21,"840003258676305"
13733,38966,2022-10-21,"840003258676307"
13733,38968,2022-10-21,"840003258676309"
13733,38969,2022-10-21,"840003258676310"
13733,38970,2022-10-21,"840003258676311"
13733,38971,2022-10-22,"840003258676312"
13733,38972,2022-10-22,"840003258676313"
13733,38973,2022-10-22,"840003258676314"
13733,38975,2022-10-22,"840003258676316"
13733,38976,2022-10-22,"840003258676317"
13733,38977,2022-10-22,"840003258676318"
13733,38978,2022-10-22,"840003258676319"
13733,38980,2022-10-22,"840003258676321"
13733,38981,2022-10-22,"840003258676322"
13733,38982,2022-10-22,"840003258676323"
13733,38983,2022-10-22,"840003258676324"
13733,38986,2022-10-23,"840003258676327"
13733,38987,2022-10-23,"840003258676328"
13733,38988,2022-10-23,"840003258676329"
13733,38990,2022-10-23,"840003258676331"
13733,38991,2022-10-23,"840003258676332"
13733,38992,2022-10-23,"840003258676333"
13733,38993,2022-10-23,"840003258676334"
13733,38994,2022-10-23,"840003258676335"
13733,38995,2022-10-23,"840003258676336"
13733,38997,2022-10-23,"840003258676338"
13733,38998,2022-10-23,"840003258676339"
13733,38999,2022-10-23,"840003258676340"
13733,39000,2022-10-23,"840003258676341"
13733,39001,2022-10-23,"840003259713596"
13733,39002,2022-10-23,"840003259713597"
13733,39003,2022-10-23,"840003259713598"
13733,39004,2022-10-24,"840003259713599"
13733,39006,2022-10-24,"840003259713601"
13733,39007,2022-10-24,"840003259713602"
13733,39008,2022-10-24,"840003259713603"
13733,39009,2022-10-24,"840003259713604"
13733,39010,2022-10-24,"840003259713605"
13733,39011,2022-10-24,"840003259713606"
13733,39012,2022-10-24,"840003259713607"
13733,39013,2022-10-24,"840003259713608"
13733,39014,2022-10-24,"840003259713609"
13733,39015,2022-10-24,"840003259713610"
13733,39016,2022-10-24,"840003259713611"
13733,39017,2022-10-24,"840003259713612"
13733,39019,2022-10-24,"840003259713614"
13733,39020,2022-10-24,"840003259713615"
13733,39021,2022-10-24,"840003259713616"
13733,39022,2022-10-25,"840003247114981"
13733,39023,2022-10-25,"840003259713618"
13733,39025,2022-10-25,"840003259713620"
13733,39026,2022-10-25,"840003259713621"
13733,39027,2022-10-25,"840003259713622"
13733,39028,2022-10-25,"840003259713623"
13733,39029,2022-10-25,"840003259713624"
13733,39030,2022-10-25,"840003259713625"
13733,39032,2022-10-25,"840003259713627"
13733,39033,2022-10-25,"840003259713628"
13733,39034,2022-10-25,"840003259713629"
13733,39035,2022-10-25,"840003259713630"
13733,39036,2022-10-25,"840003259713631"
13733,39037,2022-10-25,"840003259713632"
13733,39039,2022-10-25,"840003259713634"
13733,39040,2022-10-25,"840003259713635"
